Prof. LI Qing|Professor LI Qing,Prof LI Qing,Doctor LI Qing,Dr LI Qing,LI Qing
program logic|
history of psychology|Modern psychology,History of Psychology
video search|
distributed parameter|
dynamic walking|
cluster validity index|
argumentation|
naive bayesian classifier|
handwritten digit recognition|
unmanned underwater vehicle|UUV,Unmanned Underwater Vehicle,Underwater robotics,Under water robotics,Underwater drone,Unmanned submarine,Robotic submarine,Robot submarine,Aquatic robots,UUVs
eigenfaces|
meta-heuristic approach|meta heuristic approach
cyber-physical system|cyber-physical systems,cyber-physical production system,cyber physical system
gabor feature|
interestingness measure|
prolog|programming language,Prolog programming language,Prolog (programming language)
writer identification|
clinical decision support|
textual entailment|
shape information|
text line|
formal modelling|
decision modeling|
audio-visual|audio visual
gene expression programming|Gene expression programing
walking motion|
class label|
binary particle swarm optimization|
spoken language understanding|
artificial bee colony|
common-sense knowledge base|common sense knowledge base
dynamic spectrum access|
similarity retrieval|
primary system|
incentive compatibility|Incentive compatible,Incentive Compatibility,Incentive-compatible
evolutionary game|
face model|
relational data|
fuzzy rule-based classifier|fuzzy rule based classifier
formal modeling|
face recognition performance|
gendered sexuality|Theoretical Perspectives on Gendered Sexuality
document classification|Supervised document classification,Unsupervised document classification,Text classification,Text categorization,Text categorisation,Document categorization,Topic spotting,Automatic document classification,Text Classification,Document Classification
algorithm|Algorithmically,Computer algorithm,Properties of algorithms,Algorithim,Algoritmi de Numero Indorum,Algoritmi de numero indorum,Algoritmi De Numero Indorum,Алгоритм,Algorithem,Software logic
naive ayes classifier|
Boolean function|Boolean valued function,Finitary boolean function,Boolean functions,Boolean Function,Switching function,Switching Function
Bayer filter|Bayer sensor,Bayer mask,Bayer interpolation,Bayer matrix,Bayer encoding
Gale–Shapley algorithm|Gale-Shapley algorithm,Gale-Shapley pairing,Deferred-acceptance algorithm,Gale-shapley
Shapley–Shubik power index|Shapley-Shubik power index
Shapley–Folkman lemma|Shapley-Folkman theorem,Shapley–Folkman theorem,Shapley-folkman lemma,Shapley-Folkman lemma,Shapley-Folkman-Starr,Shapley Folkman,Shapley-Folkman,Shapley–Folkman,Shapley-folkman,Shapley–Folkman–Starr theorem
Bondareva–Shapley theorem|Bondareva Shapley theorem,Shapley-Bondareva theorem,Shapley Bondareva theorem,Bondareva-Shapley theorem
Shapley-Shubik Theorem|Shapley Shubik Theorem
Morlet wavelet|Morlet wavelet transform
logical NOR|Joint denial,Inclusive nor,Peirce arrow,Ampheck,Logical nor,NNOR
Anthenoides peircei|
Peirce quincuncial projection|Quincuncial map,Peirce quinquncial,Peirce projection,Peirce Quincuncial Projection,Pierce quincuncial projection,Peirce Quincuncial,Peirce quincuncial,Quincuncial projection,Peirce quincunx
Peirce's law|Peirce's Law,Pierce's Law,Peirce law,Pierce law,Peirce`s law,Pierce's law
Grupo de Estudios Peirceanos|
Vickrey–Clarke–Groves mechanism|VCG mechanism
Bhattacharyya distance|
pareto efficiency|Pareto optimality,Pareto efficient,Pareto optimal,Pareto optimum,Weakly Pareto Optimal,Strongly pareto optimal,Strongly Pareto Optimal,Pareto Optimality,Strongly Pareto optimal,Weakly Pareto optimal
Java|Java programming language
Python|Python programming language
Linux|GNU/Linux,Gnu/Linux,Linux operating system,LINUX,GNU Linux,Gnu/linux,Linices,GNU-linux,Linux OS,Linux-based GNU system
Windows|
C|C programming language
C++|C plus plus programming language,C Plus Plus programming language,Cplusplus,C plus plus,cpp
golang|go programming language,golang programming language
PHP|Php,Phtml,PHP: Hypertext Preprocessor,PHP programming language,PHP Hypertext Preprocessor,PHTML,.php,PHP 5,Hypertext Preprocessor,PHP4
HTML|Html,HTML 4.01,.html,.htm,HTML code,Hypertext Markup Language (HTML),Hypertext markup language,HMTL,HLMT,HTML+
JavaScript|Javascript,Javascript programming language,JavaScript language,JavaScript programming language,Java script,CSJS,Server-side JavaScript,Client-side JavaScript,SSJS
backstepping|Back-stepping
decision-tree algorithm|decision tree algorithm
deep learning|Deep net,Deep Learning,Deep neural network,Deep machine learning,Deep neural networks,Deep-learning
descriptor|
energy detection|
face recognition algorithm|
grey relational analysis|
hand posture|
neuro-fuzzy|fuzzy neural network,neuro fuzzy
neuro-fuzzy system|neuro fuzzy system
nsga-ii|nsga ii
object tracking|
pareto front|Pareto frontier,Optimal frontier,Pareto curve
pso|
rbf|
rbfnn|
shape matching|
smart sensor|
target language|Target Language,Receptor language
traffic network|
underwater ballistics|
underwater structure|
annealing temperature|
dynamic surface control|
prior information|
boolean operation|Boolean operator,Boolean operators,Boolean operations
fourier descriptor|
dominance relation|
shape descriptor|
locality preserving projection|
multi objective optimizations|multi-objective optimizations,multiobjective optimizations,moo
genetic operator|Genetic operators
binary pattern|
lighting condition|
3d face|
formal framework|
formal semantics|Formal semantic,Formal Semantics
message passing algorithm|
grey relation|
hand posture recognition|
adaptive critic design|
imitation learning|
human operator|
training sample|
auction mechanism|
quadrational unified processed robot|
scene understanding|
object localization|
background clutter|
object contour|
qa system|
rbf network|
relational schema|
word similarity|
concept similarity|
smart finance|
speech transcription|
word alignment|
grey prediction|
grey model|
source language|
document AI|
entity linking|
morphological segmentation|
lemmatization|
part-of-speech tagging|
coreference resolution|
terminology extraction|
stemming|
sentence breaking|
argument mining|
Research and Innovation Office - Partnership Development,Major Projects and General Support|
grammatical error correction|
Charles Lee Isbell Jr.|
intelligence analyst|
recognizing textual entailment|
text-to-speech|
big data|
computer network|
network protocol|
data mining|
data structure|
software engineering|
